$GPRMC,090112,A,4230.85210,N,08326.67918,W,016.2,088.8,101119,0,W,*64;$GPRMC,090112,A,4230.85175,N,08326.67276,W,001.6,359.3,101119,0,W,*61
$GPRMC,090113,A,4230.85220,N,08326.67277,W,016.2,088.8,101119,0,W,*64;$GPRMC,090113,A,4230.85220,N,08326.67277,W,001.6,359.3,101119,0,W,*62
$GPRMC,090114,A,4230.85230,N,08326.66635,W,016.2,088.8,101119,0,W,*61
$GPRMC,090115,A,4230.85240,N,08326.65993,W,016.2,088.8,101119,0,W,*67
$GPRMC,090116,A,4230.85250,N,08326.65352,W,016.2,088.8,101119,0,W,*62
$GPRMC,090117,A,4230.85260,N,08326.64720,W,016.2,087.3,101119,0,W,*64
$GPRMC,090118,A,4230.85283,N,08326.64081,W,016.2,087.3,101119,0,W,*6A
$GPRMC,090119,A,4230.85305,N,08326.63442,W,016.2,087.3,101119,0,W,*68
$GPRMC,090120,A,4230.85328,N,08326.62802,W,016.2,087.3,101119,0,W,*64
$GPRMC,090121,A,4230.85350,N,08326.62163,W,016.2,087.3,101119,0,W,*64
$GPRMC,090122,A,4230.85373,N,08326.61524,W,016.2,087.3,101119,0,W,*62
$GPRMC,090123,A,4230.85395,N,08326.60885,W,016.2,087.3,101119,0,W,*6C
$GPRMC,090124,A,4230.85418,N,08326.60246,W,016.2,087.3,101119,0,W,*6C
$GPRMC,090125,A,4230.85440,N,08326.59620,W,016.2,085.9,101119,0,W,*66
$GPRMC,090126,A,4230.85480,N,08326.58858,W,016.2,085.9,101119,0,W,*69
$GPRMC,090127,A,4230.85520,N,08326.58096,W,016.2,085.9,101119,0,W,*69
$GPRMC,090128,A,4230.85560,N,08326.57340,W,016.2,087.8,101119,0,W,*66
$GPRMC,090129,A,4230.85580,N,08326.56638,W,016.2,087.8,101119,0,W,*62
$GPRMC,090130,A,4230.85600,N,08326.55936,W,016.2,087.8,101119,0,W,*63
$GPRMC,090131,A,4230.85620,N,08326.55240,W,016.2,159.8,101119,0,W,*68
$GPRMC,090132,A,4230.85140,N,08326.55000,W,016.2,152.0,101119,0,W,*6F
$GPRMC,090133,A,4230.84600,N,08326.54610,W,016.2,152.0,101119,0,W,*6A
$GPRMC,090134,A,4230.84060,N,08326.54220,W,016.2,139.5,101119,0,W,*62
$GPRMC,090135,A,4230.83680,N,08326.53780,W,016.2,139.5,101119,0,W,*64
$GPRMC,090136,A,4230.83300,N,08326.53340,W,016.2,139.5,101119,0,W,*62
$GPRMC,090137,A,4230.82920,N,08326.52900,W,016.2,131.2,101119,0,W,*6A
$GPRMC,090138,A,4230.82572,N,08326.52359,W,016.2,131.2,101119,0,W,*68
$GPRMC,090139,A,4230.82223,N,08326.51819,W,016.2,131.2,101119,0,W,*66
$GPRMC,090140,A,4230.81875,N,08326.51278,W,016.2,131.2,101119,0,W,*6F
$GPRMC,090141,A,4230.81527,N,08326.50738,W,016.2,131.2,101119,0,W,*64
$GPRMC,090142,A,4230.81180,N,08326.50200,W,016.2,135.1,101119,0,W,*67
$GPRMC,090143,A,4230.80840,N,08326.49740,W,016.2,135.1,101119,0,W,*6B
$GPRMC,090144,A,4230.80499,N,08326.49279,W,016.2,135.1,101119,0,W,*6B
$GPRMC,090145,A,4230.80160,N,08326.48820,W,016.2,151.1,101119,0,W,*6C
$GPRMC,090146,A,4230.79680,N,08326.48460,W,016.2,151.1,101119,0,W,*68
$GPRMC,090147,A,4230.79200,N,08326.48100,W,016.2,151.1,101119,0,W,*66
$GPRMC,090148,A,4230.78720,N,08326.47740,W,016.2,162.2,101119,0,W,*61
$GPRMC,090149,A,4230.78260,N,08326.47540,W,016.2,162.2,101119,0,W,*63
$GPRMC,090150,A,4230.77801,N,08326.47340,W,016.2,162.2,101119,0,W,*6F
$GPRMC,090151,A,4230.77340,N,08326.47140,W,016.2,176.5,101119,0,W,*60
$GPRMC,090152,A,4230.76860,N,08326.47100,W,016.2,176.5,101119,0,W,*6F
$GPRMC,090153,A,4230.76381,N,08326.47060,W,016.2,176.5,101119,0,W,*6D
$GPRMC,090154,A,4230.75900,N,08326.47020,W,016.2,184.4,101119,0,W,*62
$GPRMC,090155,A,4230.75331,N,08326.47080,W,016.2,184.4,101119,0,W,*61
$GPRMC,090156,A,4230.74760,N,08326.47140,W,016.2,185.1,101119,0,W,*6A
$GPRMC,090157,A,4230.74260,N,08326.47200,W,016.2,185.1,101119,0,W,*69
$GPRMC,090158,A,4230.73761,N,08326.47260,W,016.2,185.1,101119,0,W,*63
$GPRMC,090159,A,4230.73260,N,08326.47320,W,016.2,176.0,101119,0,W,*6E
$GPRMC,090200,A,4230.72631,N,08326.47260,W,016.2,176.0,101119,0,W,*65
$GPRMC,090201,A,4230.72000,N,08326.47200,W,016.2,173.2,101119,0,W,*61
$GPRMC,090202,A,4230.71484,N,08326.47116,W,016.2,173.2,101119,0,W,*6D
$GPRMC,090203,A,4230.70969,N,08326.47032,W,016.2,173.2,101119,0,W,*64
$GPRMC,090204,A,4230.70453,N,08326.46948,W,016.2,173.2,101119,0,W,*62
$GPRMC,090205,A,4230.69938,N,08326.46864,W,016.2,173.2,101119,0,W,*64
$GPRMC,090206,A,4230.69420,N,08326.46780,W,016.2,165.8,101119,0,W,*6B
$GPRMC,090207,A,4230.68940,N,08326.46615,W,016.2,165.8,101119,0,W,*6D
$GPRMC,090208,A,4230.68461,N,08326.46450,W,016.2,165.8,101119,0,W,*6F
$GPRMC,090209,A,4230.67981,N,08326.46285,W,016.2,165.8,101119,0,W,*6C
$GPRMC,090210,A,4230.67500,N,08326.46120,W,016.2,261.4,101119,0,W,*66
$GPRMC,090211,A,4230.67380,N,08326.47200,W,016.2,259.4,101119,0,W,*62
$GPRMC,090212,A,4230.67290,N,08326.47852,W,016.2,259.4,101119,0,W,*6C
$GPRMC,090213,A,4230.67200,N,08326.48503,W,016.2,259.4,101119,0,W,*62
$GPRMC,090214,A,4230.67109,N,08326.49155,W,016.2,259.4,101119,0,W,*69
$GPRMC,090215,A,4230.67019,N,08326.49807,W,016.2,259.4,101119,0,W,*66
$GPRMC,090216,A,4230.66929,N,08326.50458,W,016.2,259.4,101119,0,W,*60
$GPRMC,090217,A,4230.66840,N,08326.51100,W,016.2,261.2,101119,0,W,*6B
$GPRMC,090218,A,4230.66766,N,08326.51742,W,016.2,261.2,101119,0,W,*6F
$GPRMC,090219,A,4230.66693,N,08326.52383,W,016.2,261.2,101119,0,W,*6F
$GPRMC,090220,A,4230.66619,N,08326.53025,W,016.2,261.2,101119,0,W,*69
$GPRMC,090221,A,4230.66546,N,08326.53667,W,016.2,261.2,101119,0,W,*61
$GPRMC,090222,A,4230.66472,N,08326.54308,W,016.2,261.2,101119,0,W,*6F
$GPRMC,090223,A,4230.66399,N,08326.54950,W,016.2,261.2,101119,0,W,*6B
$GPRMC,090224,A,4230.66325,N,08326.55592,W,016.2,261.2,101119,0,W,*68
$GPRMC,090225,A,4230.66252,N,08326.56233,W,016.2,261.2,101119,0,W,*67
$GPRMC,090226,A,4230.66180,N,08326.56860,W,016.2,265.0,101119,0,W,*62
$GPRMC,090227,A,4230.66140,N,08326.57482,W,016.2,265.0,101119,0,W,*6E
$GPRMC,090228,A,4230.66100,N,08326.58103,W,016.2,265.0,101119,0,W,*66
$GPRMC,090229,A,4230.66060,N,08326.58720,W,016.2,266.2,101119,0,W,*66
$GPRMC,090230,A,4230.66030,N,08326.59329,W,016.2,266.2,101119,0,W,*67
$GPRMC,090231,A,4230.66000,N,08326.59938,W,016.2,266.2,101119,0,W,*6F
$GPRMC,090232,A,4230.65970,N,08326.60547,W,016.2,266.2,101119,0,W,*6F
$GPRMC,090233,A,4230.65940,N,08326.61156,W,016.2,266.2,101119,0,W,*68
$GPRMC,090234,A,4230.65910,N,08326.61766,W,016.2,266.2,101119,0,W,*6F
$GPRMC,090235,A,4230.65880,N,08326.62375,W,016.2,266.2,101119,0,W,*63
$GPRMC,090236,A,4230.65849,N,08326.62984,W,016.2,266.2,101119,0,W,*61
$GPRMC,090237,A,4230.65819,N,08326.63593,W,016.2,266.2,101119,0,W,*6E
$GPRMC,090238,A,4230.65789,N,08326.64202,W,016.2,266.2,101119,0,W,*6F
$GPRMC,090239,A,4230.65759,N,08326.64811,W,016.2,266.2,101119,0,W,*6B
$GPRMC,090240,A,4230.65729,N,08326.65420,W,016.2,266.2,101119,0,W,*6D
$GPRMC,090241,A,4230.65699,N,08326.66029,W,016.2,266.2,101119,0,W,*68
$GPRMC,090242,A,4230.65669,N,08326.66638,W,016.2,266.2,101119,0,W,*62
$GPRMC,090243,A,4230.65639,N,08326.67247,W,016.2,266.2,101119,0,W,*6B
$GPRMC,090244,A,4230.65609,N,08326.67857,W,016.2,266.2,101119,0,W,*64
$GPRMC,090245,A,4230.65580,N,08326.68440,W,016.2,281.5,101119,0,W,*6C
$GPRMC,090246,A,4230.65670,N,08326.69042,W,016.2,281.5,101119,0,W,*64
$GPRMC,090247,A,4230.65760,N,08326.69640,W,016.2,269.0,101119,0,W,*62
$GPRMC,090248,A,4230.65751,N,08326.70285,W,016.2,269.0,101119,0,W,*6A
$GPRMC,090249,A,4230.65743,N,08326.70929,W,016.2,269.0,101119,0,W,*65
$GPRMC,090250,A,4230.65734,N,08326.71574,W,016.2,269.0,101119,0,W,*68
$GPRMC,090251,A,4230.65726,N,08326.72218,W,016.2,269.0,101119,0,W,*64
$GPRMC,090252,A,4230.65717,N,08326.72863,W,016.2,269.0,101119,0,W,*63
$GPRMC,090253,A,4230.65708,N,08326.73507,W,016.2,269.0,101119,0,W,*62
$GPRMC,090254,A,4230.65700,N,08326.74140,W,016.2,269.2,101119,0,W,*6F
$GPRMC,090255,A,4230.65693,N,08326.74755,W,016.2,269.2,101119,0,W,*67
$GPRMC,090256,A,4230.65687,N,08326.75370,W,016.2,269.2,101119,0,W,*63
$GPRMC,090257,A,4230.65680,N,08326.75985,W,016.2,269.2,101119,0,W,*65
$GPRMC,090258,A,4230.65673,N,08326.76600,W,016.2,269.2,101119,0,W,*67
$GPRMC,090259,A,4230.65667,N,08326.77215,W,016.2,269.2,101119,0,W,*62
$GPRMC,090300,A,4230.65660,N,08326.77830,W,016.2,269.2,101119,0,W,*65
$GPRMC,090301,A,4230.65653,N,08326.78445,W,016.2,269.2,101119,0,W,*65
$GPRMC,090302,A,4230.65647,N,08326.79060,W,016.2,269.2,101119,0,W,*61
$GPRMC,090303,A,4230.65640,N,08326.79660,W,016.2,266.4,101119,0,W,*68
$GPRMC,090304,A,4230.65610,N,08326.80314,W,016.2,266.4,101119,0,W,*6A
$GPRMC,090305,A,4230.65580,N,08326.80968,W,016.2,266.4,101119,0,W,*60
$GPRMC,090306,A,4230.65550,N,08326.81623,W,016.2,266.4,101119,0,W,*6F
$GPRMC,090307,A,4230.65520,N,08326.82277,W,016.2,266.4,101119,0,W,*6F
$GPRMC,090308,A,4230.65490,N,08326.82931,W,016.2,266.4,101119,0,W,*63
$GPRMC,090309,A,4230.65460,N,08326.83585,W,016.2,266.4,101119,0,W,*6F
$GPRMC,090310,A,4230.65429,N,08326.84240,W,016.2,266.4,101119,0,W,*63
$GPRMC,090311,A,4230.65400,N,08326.84880,W,016.2,268.3,101119,0,W,*66
$GPRMC,090312,A,4230.65387,N,08326.85508,W,016.2,268.3,101119,0,W,*61
$GPRMC,090313,A,4230.65373,N,08326.86137,W,016.2,268.3,101119,0,W,*60
$GPRMC,090314,A,4230.65360,N,08326.86765,W,016.2,268.3,101119,0,W,*64
$GPRMC,090315,A,4230.65347,N,08326.87393,W,016.2,268.3,101119,0,W,*6C
$GPRMC,090316,A,4230.65333,N,08326.88022,W,016.2,268.3,101119,0,W,*6A
$GPRMC,090317,A,4230.65320,N,08326.88650,W,016.2,268.3,101119,0,W,*6A
$GPRMC,090318,A,4230.65306,N,08326.89278,W,016.2,268.3,101119,0,W,*6E
$GPRMC,090319,A,4230.65293,N,08326.89907,W,016.2,268.3,101119,0,W,*61
$GPRMC,090320,A,4230.65280,N,08326.90520,W,016.2,268.6,101119,0,W,*6D
$GPRMC,090321,A,4230.65268,N,08326.91206,W,016.2,268.6,101119,0,W,*68
$GPRMC,090322,A,4230.65256,N,08326.91892,W,016.2,268.6,101119,0,W,*61
$GPRMC,090323,A,4230.65244,N,08326.92577,W,016.2,268.6,101119,0,W,*66
$GPRMC,090324,A,4230.65232,N,08326.93263,W,016.2,268.6,101119,0,W,*63
$GPRMC,090325,A,4230.65220,N,08326.93940,W,016.2,268.1,101119,0,W,*6C
$GPRMC,090326,A,4230.65205,N,08326.94564,W,016.2,268.1,101119,0,W,*65
$GPRMC,090327,A,4230.65190,N,08326.95188,W,016.2,268.1,101119,0,W,*6C
$GPRMC,090328,A,4230.65175,N,08326.95812,W,016.2,268.1,101119,0,W,*62
$GPRMC,090329,A,4230.65160,N,08326.96437,W,016.2,268.1,101119,0,W,*6F
$GPRMC,090330,A,4230.65145,N,08326.97061,W,016.2,268.1,101119,0,W,*66
$GPRMC,090331,A,4230.65130,N,08326.97685,W,016.2,268.1,101119,0,W,*69
$GPRMC,090332,A,4230.65115,N,08326.98309,W,016.2,268.1,101119,0,W,*63
$GPRMC,090333,A,4230.65100,N,08326.98920,W,016.2,262.8,101119,0,W,*64
$GPRMC,090334,A,4230.65040,N,08326.99570,W,016.2,262.8,101119,0,W,*6E
$GPRMC,090335,A,4230.64980,N,08327.00219,W,016.2,262.8,101119,0,W,*62
$GPRMC,090336,A,4230.64920,N,08327.00869,W,016.2,262.8,101119,0,W,*66
$GPRMC,090337,A,4230.64859,N,08327.01519,W,016.2,262.8,101119,0,W,*63
$GPRMC,090338,A,4230.64800,N,08327.02160,W,016.2,267.6,101119,0,W,*62
$GPRMC,090339,A,4230.64780,N,08327.02822,W,016.2,267.6,101119,0,W,*6B
$GPRMC,090340,A,4230.64760,N,08327.03483,W,016.2,267.6,101119,0,W,*6D
$GPRMC,090341,A,4230.64740,N,08327.04145,W,016.2,267.6,101119,0,W,*66
$GPRMC,090342,A,4230.64720,N,08327.04807,W,016.2,267.6,101119,0,W,*6C
$GPRMC,090343,A,4230.64700,N,08327.05469,W,016.2,267.6,101119,0,W,*6A
$GPRMC,090344,A,4230.64680,N,08327.06130,W,016.2,267.6,101119,0,W,*6E
$GPRMC,090345,A,4230.64660,N,08327.06792,W,016.2,267.6,101119,0,W,*6F
$GPRMC,090346,A,4230.64640,N,08327.07454,W,016.2,267.6,101119,0,W,*66
$GPRMC,090347,A,4230.64620,N,08327.08100,W,016.2,269.0,101119,0,W,*62
$GPRMC,090348,A,4230.64611,N,08327.08753,W,016.2,269.0,101119,0,W,*6F
$GPRMC,090349,A,4230.64603,N,08327.09406,W,016.2,269.0,101119,0,W,*6F
$GPRMC,090350,A,4230.64594,N,08327.10059,W,016.2,269.0,101119,0,W,*6C
$GPRMC,090351,A,4230.64586,N,08327.10713,W,016.2,269.0,101119,0,W,*67
$GPRMC,090352,A,4230.64577,N,08327.11366,W,016.2,269.0,101119,0,W,*6D
$GPRMC,090353,A,4230.64568,N,08327.12019,W,016.2,269.0,101119,0,W,*6A
$GPRMC,090354,A,4230.64560,N,08327.12660,W,016.2,267.8,101119,0,W,*6B
$GPRMC,090355,A,4230.64542,N,08327.13286,W,016.2,267.8,101119,0,W,*67
$GPRMC,090356,A,4230.64525,N,08327.13913,W,016.2,267.8,101119,0,W,*62
$GPRMC,090357,A,4230.64507,N,08327.14539,W,016.2,267.8,101119,0,W,*60
$GPRMC,090358,A,4230.64489,N,08327.15165,W,016.2,267.8,101119,0,W,*64
$GPRMC,090359,A,4230.64472,N,08327.15792,W,016.2,267.8,101119,0,W,*6F
$GPRMC,090400,A,4230.64454,N,08327.16418,W,016.2,267.8,101119,0,W,*62
$GPRMC,090401,A,4230.64436,N,08327.17045,W,016.2,267.8,101119,0,W,*6A
$GPRMC,090402,A,4230.64418,N,08327.17671,W,016.2,267.8,101119,0,W,*64
$GPRMC,090403,A,4230.64401,N,08327.18297,W,016.2,267.8,101119,0,W,*6E
$GPRMC,090404,A,4230.64383,N,08327.18924,W,016.2,267.8,101119,0,W,*67
$GPRMC,090405,A,4230.64365,N,08327.19550,W,016.2,267.8,101119,0,W,*60
$GPRMC,090406,A,4230.64348,N,08327.20176,W,016.2,267.8,101119,0,W,*66
$GPRMC,090407,A,4230.64330,N,08327.20803,W,016.2,267.8,101119,0,W,*63
$GPRMC,090408,A,4230.64312,N,08327.21429,W,016.2,267.8,101119,0,W,*69
$GPRMC,090409,A,4230.64295,N,08327.22055,W,016.2,267.8,101119,0,W,*6A
$GPRMC,090410,A,4230.64277,N,08327.22682,W,016.2,267.8,101119,0,W,*62
$GPRMC,090411,A,4230.64260,N,08327.23280,W,016.2,268.1,101119,0,W,*64
$GPRMC,090412,A,4230.64245,N,08327.23903,W,016.2,268.1,101119,0,W,*60
$GPRMC,090413,A,4230.64230,N,08327.24526,W,016.2,268.1,101119,0,W,*6F
$GPRMC,090414,A,4230.64215,N,08327.25149,W,016.2,268.1,101119,0,W,*63
$GPRMC,090415,A,4230.64200,N,08327.25772,W,016.2,268.1,101119,0,W,*68
$GPRMC,090416,A,4230.64185,N,08327.26395,W,016.2,268.1,101119,0,W,*6B
$GPRMC,090417,A,4230.64170,N,08327.27018,W,016.2,268.1,101119,0,W,*67
$GPRMC,090418,A,4230.64155,N,08327.27642,W,016.2,268.1,101119,0,W,*66
$GPRMC,090419,A,4230.64140,N,08327.28265,W,016.2,268.1,101119,0,W,*6D
$GPRMC,090420,A,4230.64125,N,08327.28888,W,016.2,268.1,101119,0,W,*6D
$GPRMC,090421,A,4230.64110,N,08327.29511,W,016.2,268.1,101119,0,W,*66
$GPRMC,090422,A,4230.64095,N,08327.30134,W,016.2,268.1,101119,0,W,*62
$GPRMC,090423,A,4230.64080,N,08327.30757,W,016.2,268.1,101119,0,W,*64
$GPRMC,090424,A,4230.64065,N,08327.31380,W,016.2,268.1,101119,0,W,*67
$GPRMC,090425,A,4230.64050,N,08327.32003,W,016.2,268.1,101119,0,W,*6B
$GPRMC,090426,A,4230.64035,N,08327.32626,W,016.2,268.1,101119,0,W,*6A
$GPRMC,090427,A,4230.64019,N,08327.33249,W,016.2,268.1,101119,0,W,*69
$GPRMC,090428,A,4230.64004,N,08327.33872,W,016.2,268.1,101119,0,W,*68
$GPRMC,090429,A,4230.63989,N,08327.34495,W,016.2,268.1,101119,0,W,*60
$GPRMC,090430,A,4230.63974,N,08327.35118,W,016.2,268.1,101119,0,W,*6B
$GPRMC,090431,A,4230.63959,N,08327.35742,W,016.2,268.1,101119,0,W,*6C
$GPRMC,090432,A,4230.63944,N,08327.36365,W,016.2,268.1,101119,0,W,*61
$GPRMC,090433,A,4230.63929,N,08327.36988,W,016.2,268.1,101119,0,W,*62
$GPRMC,090434,A,4230.63914,N,08327.37611,W,016.2,268.1,101119,0,W,*65
$GPRMC,090435,A,4230.63899,N,08327.38234,W,016.2,268.1,101119,0,W,*6C
$GPRMC,090436,A,4230.63884,N,08327.38857,W,016.2,268.1,101119,0,W,*6C
$GPRMC,090437,A,4230.63869,N,08327.39480,W,016.2,268.1,101119,0,W,*69
$GPRMC,090438,A,4230.63854,N,08327.40103,W,016.2,268.1,101119,0,W,*68
$GPRMC,090439,A,4230.63840,N,08327.40680,W,016.2,267.4,101119,0,W,*6A
$GPRMC,090440,A,4230.63816,N,08327.41390,W,016.2,267.4,101119,0,W,*62
$GPRMC,090441,A,4230.63792,N,08327.42100,W,016.2,267.4,101119,0,W,*68
$GPRMC,090442,A,4230.63768,N,08327.42810,W,016.2,267.4,101119,0,W,*66
$GPRMC,090443,A,4230.63744,N,08327.43519,W,016.2,267.4,101119,0,W,*6C
$GPRMC,090444,A,4230.63720,N,08327.44220,W,016.2,174.4,101119,0,W,*62
$GPRMC,090445,A,4230.63270,N,08327.44160,W,016.2,174.4,101119,0,W,*64
$GPRMC,090446,A,4230.62820,N,08327.44100,W,016.2,176.8,101119,0,W,*61
$GPRMC,090447,A,4230.62325,N,08327.44063,W,016.2,176.8,101119,0,W,*6A
$GPRMC,090448,A,4230.61831,N,08327.44025,W,016.2,176.8,101119,0,W,*6A
$GPRMC,090449,A,4230.61336,N,08327.43988,W,016.2,176.8,101119,0,W,*6E
$GPRMC,090450,A,4230.60842,N,08327.43950,W,016.2,176.8,101119,0,W,*6A
$GPRMC,090451,A,4230.60347,N,08327.43913,W,016.2,176.8,101119,0,W,*62
$GPRMC,090452,A,4230.59853,N,08327.43875,W,016.2,176.8,101119,0,W,*64
$GPRMC,090453,A,4230.59358,N,08327.43838,W,016.2,176.8,101119,0,W,*6C
$GPRMC,090454,A,4230.58860,N,08327.43800,W,016.2,174.2,101119,0,W,*69
$GPRMC,090455,A,4230.58321,N,08327.43725,W,016.2,174.2,101119,0,W,*6E
$GPRMC,090456,A,4230.57781,N,08327.43650,W,016.2,174.2,101119,0,W,*6F
$GPRMC,090457,A,4230.57242,N,08327.43575,W,016.2,174.2,101119,0,W,*60
$GPRMC,090458,A,4230.56700,N,08327.43500,W,016.2,178.7,101119,0,W,*66
$GPRMC,090459,A,4230.56205,N,08327.43485,W,016.2,178.7,101119,0,W,*6B
$GPRMC,090500,A,4230.55711,N,08327.43470,W,016.2,178.7,101119,0,W,*6F
$GPRMC,090501,A,4230.55216,N,08327.43455,W,016.2,178.7,101119,0,W,*6B
$GPRMC,090502,A,4230.54722,N,08327.43440,W,016.2,178.7,101119,0,W,*6F
$GPRMC,090503,A,4230.54227,N,08327.43425,W,016.2,178.7,101119,0,W,*6D
$GPRMC,090504,A,4230.53733,N,08327.43410,W,016.2,178.7,101119,0,W,*6B
$GPRMC,090505,A,4230.53238,N,08327.43395,W,016.2,178.7,101119,0,W,*6E
$GPRMC,090506,A,4230.52740,N,08327.43380,W,016.2,177.7,101119,0,W,*6D
$GPRMC,090507,A,4230.52285,N,08327.43355,W,016.2,177.7,101119,0,W,*68
$GPRMC,090508,A,4230.51831,N,08327.43330,W,016.2,177.7,101119,0,W,*62
$GPRMC,090509,A,4230.51376,N,08327.43305,W,016.2,177.7,101119,0,W,*6D
$GPRMC,090510,A,4230.50922,N,08327.43280,W,016.2,177.7,101119,0,W,*63
$GPRMC,090511,A,4230.50467,N,08327.43255,W,016.2,177.7,101119,0,W,*66
$GPRMC,090512,A,4230.50013,N,08327.43230,W,016.2,177.7,101119,0,W,*61
$GPRMC,090513,A,4230.49558,N,08327.43205,W,016.2,177.7,101119,0,W,*64
$GPRMC,090514,A,4230.49104,N,08327.43180,W,016.2,177.7,101119,0,W,*60
$GPRMC,090515,A,4230.48649,N,08327.43155,W,016.2,177.7,101119,0,W,*66
$GPRMC,090516,A,4230.48195,N,08327.43130,W,016.2,177.7,101119,0,W,*60
$GPRMC,090517,A,4230.47740,N,08327.43105,W,016.2,177.7,101119,0,W,*66
$GPRMC,090518,A,4230.47280,N,08327.43080,W,016.2,177.5,101119,0,W,*6E
$GPRMC,090519,A,4230.46827,N,08327.43053,W,016.2,177.5,101119,0,W,*67
$GPRMC,090520,A,4230.46375,N,08327.43026,W,016.2,177.5,101119,0,W,*63
$GPRMC,090521,A,4230.45922,N,08327.42999,W,016.2,177.5,101119,0,W,*65
$GPRMC,090522,A,4230.45470,N,08327.42972,W,016.2,177.5,101119,0,W,*69
$GPRMC,090523,A,4230.45017,N,08327.42945,W,016.2,177.5,101119,0,W,*69
$GPRMC,090524,A,4230.44565,N,08327.42918,W,016.2,177.5,101119,0,W,*67
$GPRMC,090525,A,4230.44112,N,08327.42891,W,016.2,177.5,101119,0,W,*62
$GPRMC,090526,A,4230.43660,N,08327.42864,W,016.2,177.5,101119,0,W,*6E
$GPRMC,090527,A,4230.43207,N,08327.42837,W,016.2,177.5,101119,0,W,*6C
$GPRMC,090528,A,4230.42755,N,08327.42810,W,016.2,177.5,101119,0,W,*65
$GPRMC,090529,A,4230.42302,N,08327.42783,W,016.2,177.5,101119,0,W,*67
$GPRMC,090530,A,4230.41849,N,08327.42756,W,016.2,177.5,101119,0,W,*60
$GPRMC,090531,A,4230.41397,N,08327.42729,W,016.2,177.5,101119,0,W,*61
$GPRMC,090532,A,4230.40944,N,08327.42702,W,016.2,177.5,101119,0,W,*6E
$GPRMC,090533,A,4230.40492,N,08327.42675,W,016.2,177.5,101119,0,W,*68
$GPRMC,090534,A,4230.40039,N,08327.42648,W,016.2,177.5,101119,0,W,*64
$GPRMC,090535,A,4230.39587,N,08327.42621,W,016.2,177.5,101119,0,W,*64
$GPRMC,090536,A,4230.39134,N,08327.42594,W,016.2,177.5,101119,0,W,*66
$GPRMC,090537,A,4230.38682,N,08327.42568,W,016.2,177.5,101119,0,W,*6F
$GPRMC,090538,A,4230.38220,N,08327.42540,W,016.2,163.6,101119,0,W,*60
$GPRMC,090539,A,4230.37620,N,08327.42300,W,016.2,177.4,101119,0,W,*6F
$GPRMC,090540,A,4230.37140,N,08327.42270,W,016.2,177.4,101119,0,W,*66
$GPRMC,090541,A,4230.36660,N,08327.42240,W,016.2,178.8,101119,0,W,*63
$GPRMC,090542,A,4230.36121,N,08327.42225,W,016.2,178.8,101119,0,W,*61
$GPRMC,090543,A,4230.35581,N,08327.42210,W,016.2,178.8,101119,0,W,*6B
$GPRMC,090544,A,4230.35042,N,08327.42195,W,016.2,178.8,101119,0,W,*68
$GPRMC,090545,A,4230.34500,N,08327.42180,W,016.2,178.0,101119,0,W,*67
$GPRMC,090546,A,4230.33871,N,08327.42150,W,016.2,178.0,101119,0,W,*65
$GPRMC,090547,A,4230.33240,N,08327.42120,W,016.2,189.3,101119,0,W,*66
$GPRMC,090548,A,4230.32700,N,08327.42240,W,016.2,189.3,101119,0,W,*6C
